id,type,street_count,longitude,latitude,neighbors,crime_count,stores_count,transit_count,rapid_transit_count,schools_count,retail_count,crime_reach,store_reach,transit_reach,rapid_transit_reach,schools_reach,retail_reach
3820,Junction,3,-123.0866246,49.24325835,"[(3823, 246.3324573, 7448), (3763, 90.82538891, 10406), (3832, 50.03696735, 10407)]",4,0,0,0,0,0,0.008125494962032508,0.048995583303710254,0.11982276539726185,0.0,0.19560864082583165,0.022127131281693798
3821,Junction,3,-123.0866473,49.26621359,"[(3826, 111.6843604, 2427), (3739, 181.2229142, 9671), (3886, 132.2176309, 9672)]",10,0,2,0,0,0,0.011968112002443538,0.024265106131184374,0.13229499927787125,0.06818234543421607,0.08602979352499919,0.045185790406540687
3822,Junction,4,-123.0865492,49.22731367,"[(3824, 199.0915659, 9149), (3819, 210.5812796, 9270), (3755, 100.5739267, 10419), (3877, 100.4131928, 10850)]",2,0,0,0,0,0,0.010688321308927284,0.1851082900869691,0.1760017510052862,0.0,0.10088034408350273,0.09386626739383712
3823,Junction,3,-123.0865628,49.2454738,"[(3820, 246.3324573, 7448), (3769, 91.0216761, 10404), (3835, 49.95210641, 10405)]",1,0,0,0,0,0,0.00977424161168788,0.1120535570624853,0.12339466276794965,0.0,0.18240929089890764,0.04249669619590407
3824,Junction,4,-123.0865052,49.22910432,"[(3822, 199.0915659, 9149), (3759, 100.5675405, 10418), (3880, 100.5181903, 10849)]",2,0,0,0,0,0,0.00445165678502339,0.17697100689337064,0.17532211419398586,0.0,0.16633810090417592,0.08115278970787983
3826,Junction,2,-123.0864895,49.26720346,"[(3821, 111.6843604, 2427), (3738, 190.8285259, 9775)]",0,0,0,0,0,3,0.0053123276723668605,0.01285202320623677,0.09071440090596761,0.04193769209359782,0.049537782987497656,0.0291966180519551
3827,Junction,3,-123.0860283,49.2402691,"[(3829, 61.80179289, 7885), (3851, 24.54540824, 10411), (3816, 56.45276088, 10412)]",0,0,0,0,0,0,0.006121766176505722,0.0029663546883107244,0.16664231786410508,0.0,0.19742460795375197,0.0072978443585211385
3828,Junction,3,-123.0860677,49.2742127,"[(3818, 186.9484452, 856), (3967, 266.1910656, 10355), (3789, 110.5317212, 10461)]",13,0,0,0,0,3,0.010452352242263499,0.009207284010592363,0.07132328804507393,0.0,0.0,0.040188233218065056
3829,Junction,3,-123.0860094,49.24082488,"[(3830, 94.57439187, 7884), (3827, 61.80179289, 7885), (3756, 140.4995952, 10386)]",1,0,0,0,0,0,0.004674848972484995,0.008006801295885595,0.1552300169512829,0.0,0.19693664213144066,0.009495012382558055
3830,Junction,3,-123.0859808,49.24167539,"[(3831, 94.47263704, 7819), (3829, 94.57439187, 7884), (3758, 140.9956626, 10409)]",0,0,0,0,1,0,0.003970872562057794,0.016260068505118214,0.13589048712606558,0.0,0.20928470045393094,0.012238647084687002
3831,Junction,4,-123.0859579,49.24252506,"[(3832, 81.67288482, 7731), (3830, 94.47263704, 7819), (3761, 140.7924054, 10408), (3906, 141.6214059, 10843)]",1,0,0,0,0,0,0.006323884969351215,0.027233168458204195,0.12965356343336307,0.0,0.2146195490515864,0.014899100530116541
3832,Junction,4,-123.0859372,49.24325961,"[(3833, 73.58247227, 7636), (3831, 81.67288482, 7731), (3820, 50.03696735, 10407), (3907, 141.5991277, 10842)]",0,0,0,0,0,0,0.007682400969546744,0.040084133384208354,0.11515309412682952,0.0,0.21440823408997098,0.018380655200743903
3833,Junction,3,-123.085919,49.24392139,"[(3834, 78.11534555, 7635), (3832, 73.58247227, 7636), (3908, 141.5604583, 10903)]",3,0,0,0,0,0,0.006747563731074406,0.05384417173008097,0.10997189836929652,0.0,0.2237664641125971,0.02214539573563078
3834,Junction,3,-123.0858996,49.24462394,"[(3835, 93.70894461, 7522), (3833, 78.11534555, 7635), (3909, 141.5954604, 10841)]",0,0,0,0,0,0,0.007078923441625699,0.07143713125434534,0.10918977310240285,0.0,0.2362022124706699,0.027839511973227177
3835,Junction,4,-123.0858765,49.24546674,"[(3840, 120.5601317, 7417), (3834, 93.70894461, 7522), (3823, 49.95210641, 10405), (3910, 141.4227861, 10840)]",1,0,0,0,0,0,0.010015697606777608,0.09750801998364673,0.11915385304687426,0.0,0.20559616523008686,0.03690693253023964
3836,Junction,3,-123.0857747,49.21108713,"[(3905, 126.0634419, 581), (3742, 177.9770768, 10357), (3842, 100.4479778, 10607)]",1,0,0,0,0,0,0.01830232334442165,0.0,0.1538143916780793,0.0,0.02566100052105634,0.04167020585305351
3837,Junction,3,-123.0857996,49.2364883,"[(3843, 195.4417113, 8270), (3812, 81.00539149, 10416), (3895, 81.05955271, 10846)]",2,0,0,0,0,0,0.009958936802052131,0.011301557767796688,0.15231117571793426,0.0,0.2185322886990252,0.0065877337695041385
3838,Junction,4,-123.0858564,49.27040019,"[(3924, 154.2392319, 10436), (3923, 155.4459094, 10495), (3900, 108.0120673, 10496), (3788, 118.1690247, 10497)]",6,0,0,0,0,3,0.055069012964629294,0.0,0.07128011432434568,0.022368300861252726,0.03820525665505677,0.06120519503477911
3839,Junction,3,-123.0858175,49.24858617,"[(3841, 60.40922355, 7104), (3775, 140.7212918, 10429), (3849, 6.744177118, 10857)]",3,0,0,0,0,0,0.013901432371125013,0.1847383659462226,0.197365731293201,0.0,0.20376499055771133,0.059293732398681756
3840,Junction,4,-123.0858123,49.24655016,"[(3844, 107.6291188, 7323), (3835, 120.5601317, 7417), (3772, 143.7654208, 10403), (3911, 138.8078947, 10839)]",7,0,0,0,0,0,0.011662659937317412,0.13297462966993479,0.129572587351786,0.0,0.17315502134766186,0.04955277844432645
3841,Junction,4,-123.085797,49.24912939,"[(3845, 100.3571439, 6789), (3839, 60.40922355, 7104), (3776, 140.7535787, 10401), (3918, 140.8994117, 10837)]",2,0,0,0,0,0,0.013120590745042734,0.19828228127741407,0.1889932904267859,0.0,0.19798584419533122,0.06179595903874101
3842,Junction,4,-123.0857302,49.21199022,"[(3846, 102.0689197, 10326), (3743, 178.1376222, 10353), (3836, 100.4479778, 10607)]",8,0,0,0,0,0,0.013112887210860636,0.0,0.12639123341157463,0.0,0.04461135849091721,0.026597938794284546
3843,Junction,4,-123.0857513,49.23824607,"[(3851, 224.6987334, 7911), (3837, 195.4417113, 8270), (3815, 81.06071904, 10414), (3898, 81.06851701, 10845)]",2,0,0,0,0,0,0.007383318865954661,0.0027227450481106283,0.14450228665950246,0.0,0.187162558756212,0.005133767612490755
3844,Junction,4,-123.0857594,49.24751744,"[(3849, 118.7186238, 7232), (3840, 107.6291188, 7323), (3774, 145.4916647, 10402), (3913, 136.1909508, 10838)]",6,0,0,0,0,0,0.01379951880387858,0.16179059157981937,0.15545625878808386,0.0,0.17185312906491584,0.056573455376306224
3845,Junction,4,-123.0857626,49.25003185,"[(3850, 100.5382364, 6671), (3841, 100.3571439, 6789), (3778, 140.7508008, 10400), (3921, 140.835522, 10836)]",4,0,0,0,0,0,0.013360960782180674,0.21490518881661805,0.1744063829921684,0.0,0.1568319697785138,0.0649283563741978
3846,Junction,4,-123.0856864,49.2129079,"[(3946, 184.4619371, 512), (3847, 101.7361534, 10291), (3842, 102.0689197, 10326), (3744, 178.3573269, 10352)]",6,0,0,0,0,0,0.011630030289626572,0.0,0.12197264658554362,0.0,0.08248871570027803,0.018524545786102905
3847,Junction,4,-123.085681,49.21382304,"[(3948, 185.5758224, 511), (3848, 100.4506554, 10243), (3846, 101.7361534, 10291), (3749, 169.4439842, 10351)]",1,0,0,0,0,0,0.00972977550116952,0.0,0.1065948381900476,0.0,0.13914529509440204,0.011703095547685605
3848,Junction,3,-123.0856749,49.21472661,"[(3947, 184.4820317, 510), (3847, 100.4506554, 10243), (3757, 160.9263306, 10350)]",3,0,0,0,0,0,0.007430604547478064,0.0,0.09652253268878581,0.0,0.19290014968516211,0.008228768275906727
3849,Junction,3,-123.0857248,49.2485851,"[(3844, 118.7186238, 7232), (3839, 6.744177118, 10857), (3915, 134.5866326, 10858)]",3,0,1,0,0,0,0.013790933469349969,0.18417967939061994,0.19714972044856108,0.0,0.20619782693309432,0.05923812138430445
3850,Junction,4,-123.0857286,49.25093594,"[(3852, 100.223452, 6573), (3845, 100.5382364, 6671), (3779, 140.7874699, 10399), (3922, 140.7396241, 10835)]",5,0,0,0,0,0,0.015111015755609492,0.2495717230685803,0.1720845037461808,0.0,0.18018987574032205,0.07632068890239233
3851,Junction,3,-123.0856911,49.2402669,"[(3843, 224.6987334, 7911), (3827, 24.54540824, 10411), (3899, 81.0185699, 10844)]",2,0,2,0,0,0,0.005746576624940761,0.0025925928026075446,0.16466359489724303,0.0,0.19589985242846933,0.0072541275686968335
3852,Junction,4,-123.0856941,49.25183719,"[(3853, 100.4619299, 6468), (3850, 100.223452, 6573), (3780, 140.8228313, 10398), (3925, 140.7696585, 10834)]",7,0,0,0,0,0,0.016055974149749623,0.28273279705393745,0.17257369052186167,0.0,0.1597987597662369,0.08589533978040971
3853,Junction,4,-123.0856604,49.25274059,"[(3854, 100.5719542, 6232), (3852, 100.4619299, 6468), (3781, 140.7825978, 10397), (3926, 140.8007746, 10833)]",9,0,0,0,0,0,0.01891301946290386,0.31104026266404844,0.16943606976616804,0.0,0.159811343348666,0.09336709765841356
3854,Junction,4,-123.0856295,49.25364503,"[(3855, 100.7641035, 6049), (3853, 100.5719542, 6232), (3782, 140.6025588, 10396), (3927, 140.9762034, 10832)]",5,2,0,0,0,1,0.021213238340576635,0.3346506979472807,0.17722136703191188,0.0,0.1886682846746162,0.09767573150138174
3855,Junction,3,-123.0855875,49.25455099,"[(3856, 19.76042107, 6048), (3854, 100.7641035, 6049), (3783, 141.2410381, 10395)]",6,5,1,0,0,2,0.021111315296863855,0.34398761102226855,0.1810950160303539,0.0,0.19206815353086115,0.10089505141106347
3856,Junction,4,-123.085586,49.25472874,"[(3857, 80.58490101, 5873), (3855, 19.76042107, 6048), (3785, 169.8890581, 10454), (3928, 169.8357086, 10877)]",1,7,0,0,0,1,0.022670517600606607,0.3580815931980142,0.18929904584063856,0.0,0.2054612161851005,0.10597795312960588
3857,Junction,3,-123.0855586,49.25545339,"[(3859, 100.3182436, 5637), (3856, 80.58490101, 5873), (3930, 140.6349203, 10831)]",5,3,0,0,0,1,0.016377073397654845,0.3004513496125681,0.15964559111350723,0.0,0.180663094268617,0.08961458818088243
3858,Junction,3,-123.0854754,49.21645958,"[(3950, 172.093144, 509), (3860, 95.54416624, 10110), (3762, 172.0231043, 10349)]",1,0,0,0,2,0,0.003913271146301311,0.0,0.07962996104906517,0.0,0.41347135752699987,0.005281496858858902
3859,Junction,4,-123.0855259,49.25635552,"[(3861, 70.5656559, 5447), (3857, 100.3182436, 5637), (3786, 140.8061866, 10394), (3932, 140.717994, 10830)]",5,0,0,0,0,0,0.01526356173727166,0.2801924940824115,0.1609372487613811,0.0,0.15757192830063607,0.0865397882352985
3860,Junction,4,-123.0854528,49.2173189,"[(3951, 171.8126842, 508), (3862, 98.92406989, 10069), (3858, 95.54416624, 10110), (3765, 171.9039283, 10348)]",2,0,0,0,0,0,0.006227770233360772,0.0,0.06714547821071791,0.0,0.42170847176152526,0.0064393916105338666
3861,Junction,3,-123.0855024,49.25699009,"[(3859, 70.5656559, 5447), (3797, 123.7706564, 10393), (3865, 12.1260917, 10828)]",1,0,0,0,0,0,0.014705262302284125,0.2586816342213528,0.1612759412115012,0.0,0.14708149719449348,0.08197279564080735
3862,Junction,3,-123.0854298,49.21820862,"[(3952, 171.4990155, 507), (3860, 98.92406989, 10069), (3768, 171.612485, 10347)]",5,0,0,0,0,0,0.007090813909006881,0.0014967035879006267,0.07134135136675414,0.0,0.4177861528515917,0.008565160405631793
3863,Junction,3,-123.0853051,49.22265064,"[(3958, 174.5294435, 506), (3864, 93.86125941, 9560), (3746, 201.0528512, 10343)]",4,0,0,0,0,0,0.006030212455682165,0.04930682945410275,0.12763991896001975,0.0,0.1500324557880182,0.026499745899323947
3864,Junction,4,-123.0852842,49.22349483,"[(3959, 175.2378813, 505), (3866, 106.7872102, 9490), (3863, 93.86125941, 9560), (3748, 201.0180289, 10342)]",2,0,0,0,0,0,0.008411488698528464,0.07397625368183092,0.14961505329197655,0.0,0.11431438857732844,0.03944578253957347
3865,Junction,3,-123.0853361,49.25698334,"[(3867, 98.61906934, 5258), (3861, 12.1260917, 10828), (3935, 135.0606545, 10829)]",2,0,0,0,0,0,0.014329048802400329,0.24946259767481935,0.15685634588047326,0.0,0.14605959314142894,0.07948088410523836
3866,Junction,4,-123.0852611,49.22445529,"[(3960, 176.4263809, 504), (3871, 105.3985971, 9441), (3864, 106.7872102, 9490), (3750, 201.1410337, 10341)]",8,0,0,0,0,0,0.01041487119358484,0.09763290016170563,0.17484525659721142,0.0,0.0947736471238934,0.0542682742652885
3867,Junction,4,-123.0853155,49.25787033,"[(3870, 100.5664437, 4838), (3865, 98.61906934, 5258), (3793, 142.0529589, 10391), (3936, 140.6496429, 10827)]",6,0,0,0,0,0,0.01592456458450977,0.19917065593718217,0.15257913377064514,0.0,0.1192633971018425,0.06714876559255877
3868,Psudo,2,-123.0852389,49.22190814,"[(3777, 175.44489, 10344), (3957, 167.7818498, 10797)]",3,0,0,0,0,0,0.0039132870515803065,0.032568093529010904,0.09234001419947462,0.0,0.18898855586245517,0.01817869552521006
3869,Psudo,2,-123.0852315,49.21903086,"[(3770, 184.2031568, 10330), (3953, 159.2383122, 10800)]",1,0,0,0,0,0,0.002800335502321032,0.002421341905284072,0.06127077959414246,0.0,0.234630940795849,0.007176141597855161
3870,Junction,4,-123.0852973,49.25877487,"[(3872, 100.4991799, 4628), (3867, 100.5664437, 4838), (3795, 140.8087938, 10390), (3937, 140.7138537, 10826)]",4,0,0,0,0,0,0.018692172501566448,0.1588141421071133,0.1594712495951265,0.0,0.13385958666911624,0.05733982399241837
3871,Junction,4,-123.0852374,49.22540325,"[(3912, 100.5172524, 502), (3877, 210.4413422, 9273), (3866, 105.3985971, 9441), (3819, 100.5318606, 10851)]",3,0,1,0,0,0,0.010017502934309494,0.11652570086551378,0.20913491825217428,0.0,0.0788063507211681,0.06679581356575867
3872,Junction,4,-123.0852783,49.2596788,"[(3874, 100.6202516, 4414), (3870, 100.4991799, 4628), (3796, 140.8106139, 10389), (3938, 140.699229, 10825)]",5,0,0,0,0,0,0.01924757498874479,0.12720939557093458,0.16887217953764336,0.0,0.16537894028065797,0.05106057684356014
3873,Psudo,2,-123.0851967,49.21987391,"[(3773, 184.812934, 10346), (3955, 159.0085803, 10799)]",6,0,0,0,0,0,0.005860518462075733,0.006967662332398476,0.0639014160364303,0.0,0.25448080424955416,0.007596788983711415
3874,Junction,4,-123.0852593,49.26058381,"[(3876, 100.5550289, 4213), (3872, 100.6202516, 4414), (3798, 141.1300459, 10388), (3939, 140.7859446, 10824)]",7,0,0,0,0,0,0.019879853162145363,0.1101527993276789,0.17886382791555702,0.0,0.13912922772560538,0.04668464766783281
3875,Psudo,2,-123.0851729,49.2205514,"[(3808, 129.9570364, 10345), (3956, 159.0932202, 10798)]",4,0,0,0,0,0,0.006445511358622795,0.013280068466464715,0.07074255272289,0.0,0.43858464592443647,0.009722280086119754
3876,Junction,4,-123.0852403,49.26148824,"[(3878, 105.4817704, 4015), (3874, 100.5550289, 4213), (3800, 140.8588553, 10387), (3941, 140.766741, 10823)]",6,0,0,0,0,0,0.020302962545353558,0.10822721918558775,0.19743954415510784,0.016000640078814035,0.11196750171098013,0.05385357355553118
3877,Junction,4,-123.0851703,49.22729571,"[(3919, 98.89573806, 500), (3880, 199.0924032, 9153), (3871, 210.4413422, 9273), (3822, 100.4131928, 10850)]",10,0,0,0,0,0,0.00963063080851716,0.1313436862088388,0.15627701110461648,0.0,0.06220354697496756,0.06866164189455426
3878,Junction,4,-123.0852212,49.26243698,"[(3879, 105.5594505, 3820), (3876, 105.4817704, 4015), (3801, 141.245726, 10424), (3942, 140.786274, 10854)]",6,0,1,0,0,0,0.02593407006462376,0.1084162518323112,0.2214942968202116,0.02862215448990345,0.11829056770861321,0.06194239779148927
3879,Junction,4,-123.0852015,49.26338643,"[(3881, 100.51141, 3617), (3878, 105.5594505, 3820), (3803, 141.2302975, 10423), (3943, 140.7750384, 10853)]",9,0,0,0,0,0,0.0245613686358787,0.07942934007797349,0.18203921963300387,0.047777020808395625,0.06956098877882347,0.05406455583110832
3880,Junction,4,-123.0851249,49.22908635,"[(3920, 95.88121804, 498), (3877, 199.0924032, 9153), (3824, 100.5181903, 10849)]",1,0,0,0,0,0,0.004549309799100017,0.1254600474522898,0.15523795161437473,0.0,0.10692405934654745,0.05881411584591148
3881,Junction,4,-123.0851832,49.26429047,"[(3883, 100.7186279, 3405), (3879, 100.51141, 3617), (3804, 141.1739995, 10422), (3944, 140.7534158, 10852)]",11,0,0,0,0,0,0.02169434800632752,0.05343030691431852,0.15767468159503603,0.07293894253758074,0.07345214879077096,0.048060515083229456
3883,Junction,2,-123.0851657,49.26519638,"[(3881, 100.7186279, 3405), (3806, 141.0633073, 10421)]",1,0,0,0,0,0,0.01642689334227711,0.037566153066427285,0.11943376290998915,0.04772907522148986,0.07587011506649737,0.033433671510549705
3884,Junction,3,-123.0849765,49.2764879,"[(3885, 100.6755851, 10372), (3791, 172.1633305, 10473), (3979, 180.334885, 10920)]",4,0,1,0,0,0,0.019151162356976868,0.035577323936696825,0.18003852270381182,0.0,0.13202191912268224,0.08904550376274961
3885,Junction,4,-123.0849364,49.27739311,"[(3887, 100.1519082, 9692), (3884, 100.6755851, 10372), (3792, 172.4714345, 10499), (3945, 121.6278083, 10919)]",18,0,0,0,0,0,0.03204587691496819,0.05419226344953046,0.18490194417797898,0.0,0.17534670597819602,0.0983747375842295
3886,Psudo,2,-123.0849029,49.26587994,"[(3821, 132.2176309, 9672), (3961, 151.6559347, 10866)]",5,0,0,0,0,3,0.006896877749858447,0.011476877523128813,0.13986080514484628,0.10959179978541411,0.06387942548149918,0.048353695600521794
3887,Junction,3,-123.0848942,49.27829357,"[(3889, 100.4861571, 8892), (3885, 100.1519082, 9692), (3794, 172.988296, 10427)]",11,0,0,0,0,0,0.033856230806252566,0.07382383169185464,0.18071224543687434,0.0,0.14513327916684152,0.09229406683217287
3888,Junction,3,-123.0847799,49.23281016,"[(3976, 161.9805872, 497), (3891, 105.8541625, 8649), (3813, 154.254051, 10848)]",1,0,2,0,0,0,0.004889202863870801,0.05889789471487414,0.24555470136886368,0.0,0.3480022584536186,0.030520701421757262
3889,Junction,3,-123.0848562,49.27919712,"[(3893, 100.7652447, 8015), (3887, 100.4861571, 8892), (3799, 172.2385103, 10453)]",7,0,0,0,0,2,0.0402188844400325,0.1042864933091399,0.19476420261466304,0.0,0.13062204417196063,0.1025262703121049
3890,Junction,4,-123.0847679,49.23471328,"[(3981, 165.3896392, 495), (3892, 100.5703771, 8512), (3891, 105.9625287, 8598), (3745, 242.9035045, 10340)]",4,0,0,0,0,0,0.00555543389679797,0.02222813467596766,0.18593428569055404,0.0,0.3292646145899486,0.012848581321652107
3891,Junction,4,-123.0847586,49.23376224,"[(3978, 162.7157422, 496), (3890, 105.9625287, 8598), (3888, 105.8541625, 8649), (3814, 154.0289072, 10847)]",0,0,0,0,0,0,0.004488274443216796,0.03686338924103765,0.21014951133381596,0.0,0.38670534368848797,0.019868330605739403
3892,Junction,4,-123.0847445,49.2356178,"[(3983, 165.740644, 494), (3895, 95.89987579, 8445), (3890, 100.5703771, 8512), (3747, 242.7695801, 10339)]",1,0,0,0,0,0,0.007049996386053835,0.012197078941460195,0.16005126319048488,0.0,0.2857830883452155,0.007985424169504915
3893,Junction,3,-123.0848138,49.28010309,"[(3894, 105.702054, 6852), (3889, 100.7652447, 8015), (3802, 172.8936585, 10430)]",16,0,0,0,0,0,0.05965519184520961,0.1300842968721767,0.21482488918125897,0.0,0.14981747360020356,0.11562672998262141
3894,Junction,4,-123.0847699,49.28105345,"[(3896, 105.8128138, 4927), (3893, 105.702054, 6852), (3805, 172.6128849, 10428), (3989, 171.9131132, 10856)]",80,13,2,0,0,10,0.07954148512903904,0.15600585612168283,0.2472756838659194,0.0,0.1579793757498697,0.13645731727798888
3895,Junction,4,-123.0846862,49.23647536,"[(3931, 81.07394957, 492), (3898, 195.3409638, 8273), (3892, 95.89987579, 8445), (3837, 81.05955271, 10846)]",4,0,0,0,0,0,0.010401652334503485,0.005112623245363899,0.1472510562191488,0.0,0.25959657431159694,0.005563121650432405
3896,Junction,3,-123.084733,49.28200494,"[(3894, 105.8128138, 4927), (3817, 152.6224761, 10426), (3990, 172.3825596, 10855)]",8,0,0,0,0,2,0.05490525434832984,0.12817733761851743,0.22896761500170576,0.0,0.10055880215880622,0.12142440517774458
3898,Junction,4,-123.0846378,49.23823222,"[(3933, 80.8557733, 490), (3899, 225.3787709, 7914), (3895, 195.3409638, 8273), (3843, 81.06851701, 10845)]",3,0,0,0,0,1,0.006467782052779272,0.0,0.13560964031549413,0.0,0.19407552624526064,0.00406577225204568
3899,Junction,3,-123.0845782,49.24025917,"[(3904, 34.75997887, 486), (3898, 225.3787709, 7914), (3851, 81.0185699, 10844)]",1,0,0,0,0,0,0.005110090916710484,0.0016189596214295494,0.16222597106232406,0.0,0.20335989315554498,0.007273860218323165
3900,Psudo,2,-123.0844156,49.27021927,"[(3838, 108.0120673, 10496), (4028, 225.0432819, 10917)]",14,0,0,0,0,1,0.024270805176020194,0.0,0.058134456435298035,0.03732049559103339,0.022663331212914688,0.0646092516397676
3901,Junction,3,-123.0841859,49.20876898,"[(4066, 253.1826821, 648), (3715, 370.8513577, 9666), (3905, 261.4430081, 10617)]",13,0,0,0,0,3,0.010403720169188837,0.0,0.063751982985107,0.0,0.0,0.04268833032328537
3903,Psudo,2,-123.0840998,49.20850239,"[(4006, 175.3903437, 729), (3713, 378.5052696, 9667)]",3,0,0,0,0,0,0.001774342706309316,0.0,0.006126673369779087,0.0,0.0,0.02349028231616859
3904,Junction,3,-123.0841006,49.24025619,"[(3899, 34.75997887, 486), (3934, 46.22189146, 489), (3906, 250.6758385, 7778)]",0,0,0,0,0,0,0.005000720650841221,0.0003655482738206264,0.15944055923575148,0.0,0.1909143449408983,0.007117358542475997
3905,Junction,3,-123.0840443,49.21111295,"[(3836, 126.0634419, 581), (3940, 58.68969011, 789), (3901, 261.4430081, 10617)]",28,0,0,0,0,0,0.021616775018361522,0.0,0.14764400318818954,0.0,0.04730439315946088,0.03762071001897301
3906,Junction,4,-123.0840124,49.24251033,"[(3964, 93.42168836, 485), (3907, 81.54130901, 7754), (3904, 250.6758385, 7778), (3831, 141.6214059, 10843)]",2,0,0,0,0,0,0.007187659827511657,0.010323409116015852,0.11826192368314456,0.0,0.2234826357424037,0.007975027427896334
3907,Junction,3,-123.0839919,49.24324369,"[(3908, 73.70875156, 7663), (3906, 81.54130901, 7754), (3832, 141.5991277, 10842)]",2,0,0,0,0,0,0.007590472513267837,0.01936543966496043,0.10129888353612161,0.0,0.22642836908601413,0.010487016965849237
3908,Junction,3,-123.0839742,49.24390662,"[(3909, 78.19602835, 7662), (3907, 73.70875156, 7663), (3833, 141.5604583, 10903)]",3,0,0,0,0,0,0.0077465503999787815,0.028378196352693383,0.09590843365250001,0.0,0.24510926846187683,0.01253386275597336
3909,Junction,4,-123.0839543,49.24460989,"[(3965, 90.57330634, 484), (3910, 93.31387827, 7546), (3908, 78.19602835, 7662), (3834, 141.5954604, 10841)]",2,0,0,0,0,0,0.008169328375816892,0.04086464609591059,0.09844765247728178,0.0,0.26281836686454585,0.01611580804034962
3910,Junction,4,-123.0839336,49.24544916,"[(3968, 90.57650655, 483), (3911, 119.8409262, 7443), (3909, 93.31387827, 7546), (3835, 141.4227861, 10840)]",2,0,0,0,0,0,0.008736884359563723,0.07063809968055886,0.10841809261809175,0.0,0.2412064785252662,0.025803243224063997
3911,Junction,3,-123.0839054,49.246527,"[(3913, 107.8856184, 7344), (3910, 119.8409262, 7443), (3840, 138.8078947, 10839)]",0,0,0,0,0,0,0.007730159450285645,0.11151297495218679,0.12396858493748814,0.0,0.1995111602368237,0.041685810029288166
3912,Junction,3,-123.0838572,49.22538614,"[(3871, 100.5172524, 502), (3962, 76.99023098, 503), (3919, 210.5146464, 9260)]",1,0,0,0,0,0,0.008424671698514408,0.07882687977537776,0.20572872127385647,0.0,0.12228859350629512,0.049084269920191985
3913,Junction,3,-123.0838884,49.24749738,"[(3914, 25.95276883, 7343), (3911, 107.8856184, 7344), (3844, 136.1909508, 10838)]",3,0,0,0,0,0,0.009239715485997937,0.14614991129083793,0.1494498589397832,0.0,0.21152499268910238,0.0517976507523772
3914,Junction,3,-123.0838846,49.24773082,"[(3973, 90.10135233, 482), (3915, 92.60196478, 7254), (3913, 25.95276883, 7343)]",1,0,0,0,0,0,0.009421548024518556,0.15135337216435468,0.15718376549534063,0.0,0.20680927742788432,0.05290462636984757
3915,Junction,4,-123.0838758,49.24856377,"[(3974, 90.56297972, 520), (3918, 59.27028274, 7147), (3914, 92.60196478, 7254), (3849, 134.5866326, 10858)]",3,0,1,0,0,0,0.009420315996944805,0.18339455853942105,0.19342807812037408,0.0,0.2316208963407539,0.0622166214853315
3916,Junction,3,-123.0838381,49.22784421,"[(3971, 88.7360772, 501), (3920, 136.2459075, 9135), (3919, 63.06499362, 9221)]",1,0,0,0,0,0,0.0054798180069220714,0.08047254126279897,0.14080051194684493,0.0,0.032773447724898326,0.04284212765224626
3917,Junction,3,-123.0839281,49.28264969,"[(3817, 228.0773939, 10380), (3809, 232.1573959, 10471), (3991, 116.4599649, 10894)]",3,0,0,0,0,2,0.013334966985265697,0.09724502129446486,0.20535519940678806,0.0,0.08617633322419478,0.1072219589678309
3918,Junction,4,-123.0838616,49.24909684,"[(3999, 141.0422598, 481), (3921, 100.6316186, 6833), (3915, 59.27028274, 7147), (3841, 140.8994117, 10837)]",0,0,0,0,0,0,0.008422216375744015,0.20243408646916716,0.1902198330537774,0.0,0.2384035846051162,0.0668681814990183
3919,Junction,3,-123.0838123,49.22727849,"[(3877, 98.89573806, 500), (3916, 63.06499362, 9221), (3912, 210.5146464, 9260)]",1,0,0,0,0,0,0.007089007513346753,0.09029795513279876,0.1511106535827729,0.0,0.05244577476948719,0.0496717384434496
3920,Junction,3,-123.0838082,49.22906962,"[(3880, 95.88121804, 498), (3966, 82.31123628, 499), (3916, 136.2459075, 9135)]",0,0,0,0,0,0,0.003976703022830567,0.08504943407421674,0.1518367187145118,0.0,0.07467326299751806,0.0412360262381306
3921,Junction,3,-123.0838279,49.25000178,"[(3922, 100.3757537, 6723), (3918, 100.6316186, 6833), (3845, 140.835522, 10836)]",1,0,0,0,0,0,0.007660291615580921,0.22345914543092604,0.17343732520113148,0.0,0.19718004570013067,0.0706858950296426
3922,Junction,4,-123.0837953,49.25090443,"[(4003, 141.067294, 480), (3925, 100.3813664, 6603), (3921, 100.3757537, 6723), (3850, 140.7396241, 10835)]",4,0,0,0,0,0,0.00999011296334035,0.2689413095631187,0.17526076062853552,0.0,0.23736608996426822,0.08773269738484163
3923,Junction,3,-123.0838262,49.26999569,"[(3838, 155.4459094, 10495), (4031, 180.9439071, 10915)]",154,0,0,0,0,0,0.09176315948425283,0.0,0.05841261912897848,0.048563218892152926,0.01760828770341001,0.06847382824049714
3924,Psudo,2,-123.0838053,49.27004877,"[(3838, 154.2392319, 10436), (4015, 161.704544, 10864)]",0,0,0,0,0,0,0.008665348236664237,0.0032353653380335435,0.07257562036222258,0.010963600535649045,0.017724791351094452,0.04745774534398978
3925,Junction,4,-123.0837603,49.25180709,"[(4004, 140.697515, 479), (3926, 100.3766125, 6513), (3922, 100.3813664, 6603), (3852, 140.7696585, 10834)]",4,0,0,0,0,0,0.014936025984296402,0.2961265562631203,0.1754458669827242,0.0,0.24767628593699886,0.0956809910133284
