id,unit,civic_number,street_name,name,category,latitude,longitude,junction_id,junction_dst
1118,N/A,47,E PENDER ST,Vacant,Vacant,49.280717442997805,-123.1036267452121,3055,118.88884378349782
1120,N/A,51,E PENDER ST,Rennie & Associates Realty,Service Commercial,49.28070754898132,-123.10310409704776,3145,134.43913054621393
1130,N/A,101,E PENDER ST,The Chinese Tea Shop,Food & Beverage,49.28068869192872,-123.10209559933035,3145,63.76222167764277
1138,N/A,115,E PENDER ST,Blim,Comparison Goods,49.28068078702856,-123.10167623972661,3145,104.17427381017903
1139,B,119,E PENDER ST,Black Medicine Tattoo,Service Commercial,49.280678811836786,-123.10157174461419,3145,117.03133076548997
1140,N/A,119,E PENDER ST,Po Kwong Jewellery,Comparison Goods,49.280678811836786,-123.10157174461419,3145,117.03133076548997
1143,N/A,125,E PENDER ST,Le Chic - Good Luck Entertainment Centre,Comparison Goods,49.280676834150185,-123.10146690989575,3145,130.43005439878613
1145,N/A,129,E PENDER ST,Ai & Om Gastronomic Living,Comparison Goods,49.28067288119984,-123.10125722948962,3145,158.21799062324746
1147,N/A,131,E PENDER ST,Chinatown Vintage and Curios,Comparison Goods,49.28067288119984,-123.10125722948962,3145,158.21799062324746
1150,N/A,138,E PENDER ST,Vacant,Vacant,49.28015984734151,-123.10138454186111,3145,143.25711111637975
1156,N/A,154,E PENDER ST,K K Boutique,Comparison Goods,49.28015375472792,-123.10107054532432,3145,186.06507616978442
1157,N/A,156,E PENDER ST,Say Hey Cafe,Food & Beverage,49.28015375472792,-123.10107054532432,3145,186.06507616978442
1158,N/A,158,E PENDER ST,Sai Woo Chop Suey,Food & Beverage,49.28015193746096,-123.10096587018266,3289,194.20023220344072
1160,N/A,163,E PENDER ST,Miloh Shop Limited,Comparison Goods,49.280659088903136,-123.10052472610711,3289,138.19644736603357
1165,N/A,188,E PENDER ST,Chinatown House,Service Commercial,49.28014585090093,-123.10065187926027,3289,151.15748736059666
1177,N/A,253,E PENDER ST,Vacant,Vacant,49.28061922141168,-123.09831243537678,3410,156.89444350130728
1179,N/A,256,E PENDER ST,Nightlife Electronics,Comparison Goods,49.280104585944805,-123.09832789630825,3410,154.78674480070896
1183,N/A,262,E PENDER ST,Nutra Trading Co. Ltd.,Convenience Goods,49.280104585944805,-123.09832789630825,3410,154.78674480070896
1184,N/A,265,E PENDER ST,Vacant UC,Vacant UC,49.28061535245149,-123.0981030347484,3410,129.22478565387505
1185,N/A,266,E PENDER ST,Dollar Meat Store Ltd.,Convenience Goods,49.2800988809623,-123.09801372390662,3410,113.4148329039745
1188,N/A,276,E PENDER ST,Diaz Combat Sports (DCS),Entertainment and Leisure,49.280096961827795,-123.09790922753281,3410,100.47062198222694
1189,N/A,278,E PENDER ST,Continental Herbal Co. Ltd.,Convenience Goods,49.280095417100235,-123.09780437442829,3410,88.14543324047192
1193,N/A,291,E PENDER ST,La Boqueria Tasting Room,Food & Beverage,49.280717329484354,-123.09763196892428,3410,95.95768427607916
1196,N/A,299,E PENDER ST,Hang Hing Herbal Medicine Ltd,Convenience Goods,49.280717329484354,-123.09763196892428,3410,95.95768427607916
1198,N/A,437,GORE AV,Chung Shan Co. Ltd.,Convenience Goods,49.280717329484354,-123.09763196892428,3410,95.95768427607916
1199,N/A,441,GORE AV,Outsider Tattoo and Art Collective Inc,Service Commercial,49.280717329484354,-123.09763196892428,3410,95.95768427607916
1204,N/A,595,GORE AV,Money Foods Enterprises Ltd,Convenience Goods,49.27968824462249,-123.09747253516403,3415,70.1991363264999
1210,N/A,747,GORE AV,Vacant,Vacant,49.27788242770391,-123.09727610166513,3431,77.07577797350471
1216,N/A,128,KEEFER ST,Reformotiv Physio and Pilates,Service Commercial,49.27897594317421,-123.10129103138601,3252,137.30730504909437
1217,N/A,128,KEEFER ST,Reformotiv Physio + Pilates,Service Commercial,49.27897594317421,-123.10129103138601,3252,137.30730504909437
1221,135,139,KEEFER ST,Vacant,Vacant,49.279764611596924,-123.10108796079338,3154,195.60109150928747
1226,N/A,178,KEEFER ST,Pharmatrust Pharmacy #2,Convenience Goods,49.27897594317421,-123.10129103138601,3252,137.30730504909437
1229,N/A,206,KEEFER ST,Tim Hortons #8092,Food & Beverage,49.2793035578298,-123.09927481727149,3287,74.33901124513086
1232,N/A,215,KEEFER ST,Fido,Service Commercial,49.279610299973044,-123.0992641394823,3287,71.77490509375106
1233,N/A,217,KEEFER ST,De Xing Long Trading Co. Ltd.,Convenience Goods,49.279610299973044,-123.0992641394823,3287,71.77490509375106
1239,108,229,KEEFER ST,Grandma's Jewellery Box,Comparison Goods,49.279719430848296,-123.09855639680505,3287,176.45070037457435
1240,112,229,KEEFER ST,Hing Loong Herbal,Convenience Goods,49.279719430848296,-123.09855639680505,3287,176.45070037457435
1241,116,229,KEEFER ST,Lucky Hair Cut,Service Commercial,49.279719430848296,-123.09855639680505,3287,176.45070037457435
1254,N/A,267,KEEFER ST,San Lee Enterprises Co.,Convenience Goods,49.27970289134808,-123.09771870168123,3415,97.25650620253728
1255,101,268,KEEFER ST,Scotiabank,Service Commercial,49.27918920987153,-123.09800332536784,3415,128.7855117245655
1265,106,418,MAIN ST,Chinatown Post Office Chen's Watch Maker,Convenience Goods,49.28079618282512,-123.09921626970008,3289,113.90395583705532
1267,N/A,426,MAIN ST,Jason's Company Stationery & Gift,Comparison Goods,49.28079618282512,-123.09921626970008,3289,113.90395583705532
1269,N/A,438,MAIN ST,Grapevine Tattoo,Service Commercial,49.28065928458383,-123.09922222215273,3289,90.27898100140146
1270,N/A,445,MAIN ST,Vanmart Corner Store,Convenience Goods,49.280528395381985,-123.1001423048954,3289,75.57950531074114
1271,N/A,450,MAIN ST,TD Canada Trust,Service Commercial,49.28051256954843,-123.09922858385603,3289,70.99637457144948
1278,N/A,506,MAIN ST,Main Prescriptions,Convenience Goods,49.28016106010914,-123.0992394210859,3289,79.6135584514412
1283,N/A,518,MAIN ST,Vacant,Vacant,49.28003017687208,-123.09924543909248,3289,99.54689382661712
1287,N/A,531,MAIN ST,Vacant,Vacant,49.279874935377904,-123.10017421345728,3287,111.06971978998003
1298,N/A,612,MAIN ST,The University Of British Columbia,Service Commercial,49.27919134662038,-123.09927996100849,3287,89.2577591646454
1299,N/A,615,MAIN ST,Crosstown Dental,Service Commercial,49.27921964818559,-123.10020322195635,3287,91.02939937269826
1302,N/A,626,MAIN ST,Unknown,Unknown,49.278986700334734,-123.09928892972299,3285,106.6087247701229
1305,N/A,634,MAIN ST,The Vapory Lounge Ltd,Convenience Goods,49.27880634376425,-123.09929681284942,3285,78.85089668199093
1306,N/A,636,MAIN ST,Buttermere Patisserie Ltd,Convenience Goods,49.27880634376425,-123.09929681284942,3285,78.85089668199093
1309,N/A,648,MAIN ST,Straight Outta Brooklyn,Food & Beverage,49.27880634376425,-123.09929681284942,3285,78.85089668199093
1318,N/A,796,MAIN ST,Vacant,Vacant,49.27779636516027,-123.09934017340686,3283,72.40765965135647
1321,N/A,227,UNION ST,Hunter & Hare Clothing Corporation,Comparison Goods,49.27790672968135,-123.09863676261683,3283,176.69089865604627
1323,N/A,233,UNION ST,Life + Colour Salon,Service Commercial,49.27790672968135,-123.09863676261683,3283,176.69089865604627
1331,N/A,259,UNION ST,Allena Chong Insurance Agencies Ltd.,Service Commercial,49.277802715545995,-123.09773712265607,3431,122.80768235050017
1352,8,3003,KINGSWAY,Sea Horse Household Products,Comparison Goods,49.236198563387596,-123.04141715806503,5871,128.5660379082797
1364,N/A,3107,KINGSWAY,Royal Pacific Realty,Service Commercial,49.23579182862156,-123.03896687632844,5896,86.2516374992344
1365,N/A,3129,KINGSWAY,Paramount BBQ,Food & Beverage,49.23570465403223,-123.03872029403387,5972,57.61340975144088
1367,N/A,3141,KINGSWAY,Dumpling House,Food & Beverage,49.23565891910597,-123.03860049757021,5972,43.99511333763821
1369,N/A,3157,KINGSWAY,Harmony Music School,Service Commercial,49.23552539671654,-123.03823149794546,5972,51.12050981543168
1383,N/A,3281,KINGSWAY,BeiJiang Restaurant,Food & Beverage,49.23456921485273,-123.03600431220737,6076,95.97534577908671
1384,N/A,3287,KINGSWAY,Real Liquidation Store,Comparison Goods,49.23456921485273,-123.03600431220737,6076,95.97534577908671
1391,N/A,3313,KINGSWAY,Congee Noodle King,Food & Beverage,49.23412625250094,-123.03515233664054,6076,103.04914120165462
1396,320,3320,KINGSWAY,Peaceful Restautant,Food & Beverage,49.232945211043685,-123.03492721128686,6110,141.2981120524935
1400,102,3325,KINGSWAY,Unicare Pharmacy,Convenience Goods,49.23399516864392,-123.03486929162045,6089,80.27589731822448
1422,N/A,3355,KINGSWAY,Apex Insurance,Service Commercial,49.233516588227786,-123.03395055747829,6110,75.92379367225529
1426,102,3365,KINGSWAY,Coin Laundry,Service Commercial,49.233412060863216,-123.03372585986926,6110,67.46007245568154
1428,N/A,3367,KINGSWAY,Andre Hair Design,Service Commercial,49.23336071759478,-123.03361225930117,6110,72.01421151881027
1435,N/A,3375,KINGSWAY,Four Seasons Floral,Convenience Goods,49.233153420063935,-123.0331615160374,6167,90.23879960875533
1438,3,3377,KINGSWAY,Fortune Lamb Dining,Food & Beverage,49.2331020111857,-123.03304891796932,6167,81.29462298684345
1440,N/A,3381,KINGSWAY,Ling Nan Dim Sum Food,Convenience Goods,49.232944490399255,-123.03287705519733,6167,62.90329597336025
1454,N/A,3421,KINGSWAY,Mr. Payday,Service Commercial,49.23252028621959,-123.03189441261941,6177,90.74866196520664
1457,N/A,3433,KINGSWAY,Collingwood Tax Service,Service Commercial,49.23237076057268,-123.03143923332506,6219,78.32830669758883
1458,N/A,3435,KINGSWAY,Wu Yi Tae Kwon Do,Entertainment and Leisure,49.23237076057268,-123.03143923332506,6219,78.32830669758883
1467,N/A,3479,KINGSWAY,Vacant,Vacant,49.23228341388274,-123.02977947003552,6308,94.60501552418168
1473,N/A,3488,KINGSWAY,Kuan Zhai Road Restaurant,Food & Beverage,49.23173369679469,-123.0301576728133,6268,84.30776988956936
1477,5,3490,KINGSWAY,Great Pharaoh Clinic,Service Commercial,49.23146089614273,-123.02946668629369,6308,129.35940596241832
1488,N/A,3499,KINGSWAY,Dragon Crepe,Food & Beverage,49.23228341388274,-123.02977947003552,6308,94.60501552418168
1491,N/A,3510,KINGSWAY,Todak Todak,Food & Beverage,49.23146664606912,-123.02812728865428,6367,136.3333123474045
1494,N/A,3515,KINGSWAY,Cash For Gold,Service Commercial,49.23236824324072,-123.02874037719039,6308,107.06722530484508
1501,N/A,3524,KINGSWAY,Love For Pho,Food & Beverage,49.23146664606912,-123.02812728865428,6367,136.3333123474045
1502,N/A,3527,KINGSWAY,Kwick Pick Groceries Ltd.,Convenience Goods,49.232375778654976,-123.02843101770557,6367,79.51513082974591
1517,N/A,3585,KINGSWAY,Vacant,Vacant,49.23246513584764,-123.02655177172198,6411,67.76951016895906
1518,N/A,3587,KINGSWAY,Vacant,Vacant,49.23246513584764,-123.02655177172198,6411,67.76951016895906
1522,N/A,3595,KINGSWAY,Vacant,Vacant,49.23246513584764,-123.02655177172198,6411,67.76951016895906
1528,N/A,3618,KINGSWAY,Icy Bar,Food & Beverage,49.23191889181187,-123.02598653821337,6443,61.29298974363596
1534,N/A,3641,KINGSWAY,Vacant,Vacant,49.23251275252504,-123.0251019291735,6479,62.77995603811702
1537,115,3665,KINGSWAY,Sigma Eyecare,Service Commercial,49.23266113501176,-123.02419790429256,6523,114.43142288458596
1542,180,3665,KINGSWAY,Michi Craft Kitchen,Food & Beverage,49.23266113501176,-123.02419790429256,6523,114.43142288458596
1544,190,3665,KINGSWAY,Starbucks Coffee (Unit #190),Food & Beverage,49.23266113501176,-123.02419790429256,6523,114.43142288458596
1545,N/A,5712,TYNE ST,Gong Cha Bubble Tea,Food & Beverage,49.231358044608186,-123.03125260009051,6225,147.48679330383396
1547,N/A,5728,TYNE ST,Balkan Bakery,Convenience Goods,49.231358044608186,-123.03125260009051,6225,147.48679330383396
1551,N/A,1706,CHARLES ST,Dawa Day Spa,Service Commercial,49.272843386178,-123.06917087401693,4580,68.87922917108224
1553,N/A,880,COMMERCIAL DIV NORTH,Third Eye Tattoo,Service Commercial,49.27691914464234,-123.06919851300803,4585,73.6229777078408
1558,N/A,902,COMMERCIAL DRIVE,Vacant,Vacant,49.27647580106418,-123.06912142257787,4585,63.793921647257434
1561,N/A,908,COMMERCIAL DRIVE,Robin's Pharmacy,Convenience Goods,49.27647580106418,-123.06912142257787,4585,63.793921647257434
1564,N/A,931,COMMERCIAL DRIVE,Vacant,Vacant,49.276097079710745,-123.06985845914457,4540,83.57845550881831
1570,N/A,949,COMMERCIAL DRIVE,Sunrise Pizza and Steak House,Food & Beverage,49.275930350826485,-123.06986362803471,4540,51.08228691766085
1571,N/A,952,COMMERCIAL DRIVE,Absinth Bistro,Food & Beverage,49.2758840781006,-123.06911374507811,4584,63.555308193829276
1573,N/A,1000,COMMERCIAL DRIVE,Kali Trading,Automotive Goods & Services,49.27561503415468,-123.06914639038608,4584,58.76390007399852
1576,N/A,1009,COMMERCIAL DRIVE,Vacant,Vacant,49.27549361145181,-123.06986613885667,4540,65.46493240089089
1579,N/A,1016,COMMERCIAL DRIVE,Britannia Sushi,Food & Beverage,49.275388583860746,-123.0691360062612,4584,95.34362653651986
1583,N/A,1027,COMMERCIAL DRIVE,Spank Clothing And Accessories,Comparison Goods,49.27539111178271,-123.06988171205364,4540,85.32422350701127
1584,N/A,1029,COMMERCIAL DRIVE,Miscellany,Comparison Goods,49.275247117101216,-123.06989466395316,4537,96.24170299615879
1586,N/A,1036,COMMERCIAL DRIVE,Manufacturer's Outlet Ltd,Comparison Goods,49.275162580845866,-123.06914027529508,4583,90.12587875519961
1590,N/A,1046,COMMERCIAL DRIVE,Lunch Lady Pho,Food & Beverage,49.27498183303422,-123.0691588612465,4583,60.81964721235112
1592,N/A,1109,COMMERCIAL DRIVE,Sweet Cherubim Natural Foods,Convenience Goods,49.274623465180035,-123.0699145170226,4537,58.43573423426217
1597,N/A,1126,COMMERCIAL DRIVE,Manifesto Lifestyle Salon,Service Commercial,49.27452817623848,-123.06916607416873,4583,86.28963216693107
1606,N/A,1179,COMMERCIAL DRIVE,Thai Basil,Food & Beverage,49.27408110721582,-123.06992543040252,4582,64.94815258518523
1607,N/A,1181,COMMERCIAL DRIVE,Stanley Nails,Service Commercial,49.27408110721582,-123.06992543040252,4582,64.94815258518523
1615,N/A,1260,COMMERCIAL DRIVE,Oca Pastificio,Food & Beverage,49.27329980008185,-123.06917576698213,4580,79.86760333198916
1619,N/A,1288,COMMERCIAL DRIVE,A & A Dental Centre,Service Commercial,49.27329980008185,-123.06917576698213,4580,79.86760333198916
1621,N/A,1708,CHARLES ST,Exposure Home,Automotive Goods & Services,49.272843386178,-123.06917087401693,4580,68.87922917108224
1623,N/A,1305,COMMERCIAL DRIVE,Vacant,Vacant,49.27281797040518,-123.06995506553848,4580,76.38641139914346
1629,N/A,1319,COMMERCIAL DRIVE,Full Bloom Florists,Convenience Goods,49.272546552822725,-123.0699600224894,4579,109.36202909659738
1633,N/A,1340,COMMERCIAL DRIVE,Community Cash,Service Commercial,49.27243252631591,-123.06918145255315,4579,86.77879860942927
1638,N/A,1391,COMMERCIAL DRIVE,People's Coop Bookstore,Comparison Goods,49.272275126227065,-123.06996498762298,4579,67.12672732533913
1639,N/A,1393,COMMERCIAL DRIVE,Cafe Du Soleil,Food & Beverage,49.272275126227065,-123.06996498762298,4579,67.12672732533913
1649,N/A,1417,COMMERCIAL DRIVE,Soly's Pizza,Food & Beverage,49.27182172681144,-123.06996265554807,4579,90.15200619129065
1650,N/A,1418,COMMERCIAL DRIVE,Daily Catch,Convenience Goods,49.271806024900876,-123.06916614359707,4579,91.90985968306175
1658,N/A,1439,COMMERCIAL DRIVE,Tandoori Palace,Food & Beverage,49.27164093025196,-123.06996628198377,4578,77.09079031756325
1659,N/A,1441,COMMERCIAL DRIVE,Tatsu Japanese Bistro,Food & Beverage,49.27164093025196,-123.06996628198377,4578,77.09079031756325
1667,N/A,1505,COMMERCIAL DRIVE,Paranada,Comparison Goods,49.271200305264756,-123.06992018604012,4577,53.353864562284805
1678,N/A,1575,COMMERCIAL DRIVE,Home Hardware,Comparison Goods,49.27064287694163,-123.06992728053733,4576,57.90799467485721
1682,N/A,1604,COMMERCIAL DRIVE,Norman's Fruit & Salad,Convenience Goods,49.270369890377644,-123.06925890422714,4576,56.5137365799928
1686,N/A,1617,COMMERCIAL DRIVE,Mercato Dental Centre,Service Commercial,49.26987799767056,-123.07059722951539,4482,149.13992173849195
1687,N/A,1622,COMMERCIAL DRIVE,Liberty Wine Merchants Ltd.,Convenience Goods,49.27009890699906,-123.06926415954746,4576,101.65554222030322
1693,120,1641,COMMERCIAL DRIVE,Lombardo's Ristorante,Food & Beverage,49.26987799767056,-123.07059722951539,4482,149.13992173849195
1695,N/A,1641,COMMERCIAL DRIVE,Melanie Mark MLA Office,Service Commercial,49.26987799767056,-123.07059722951539,4482,149.13992173849195
1697,N/A,1641,COMMERCIAL DRIVE,Fast Cell,Service Commercial,49.26987799767056,-123.07059722951539,4482,149.13992173849195
1699,N/A,1675,COMMERCIAL DRIVE,Vancity,Service Commercial,49.26987799767056,-123.07059722951539,4482,149.13992173849195
1710,N/A,1728,COMMERCIAL DRIVE,Vacant,Vacant,49.26909876129993,-123.06924401242685,4574,105.74044826033116
1713,N/A,1733,COMMERCIAL DRIVE,Vacant,Vacant,49.26905946294063,-123.06998923847253,4574,97.51205879352133
1720,N/A,1752,COMMERCIAL DRIVE,Vacant,Vacant,49.26882735695814,-123.06924914889564,4574,61.88717070129974
1724,N/A,1806,COMMERCIAL DRIVE,Continental Coffee Inc.,Food & Beverage,49.26855546057732,-123.06925276568859,4574,61.61504308563756
1729,N/A,1824,COMMERCIAL DRIVE,Mediterranean Specialty Food,Convenience Goods,49.26828413900234,-123.06925784031532,4574,105.02498180782713
1739,N/A,1859,COMMERCIAL DRIVE,Delhi Fusion Indian Cuisine,Food & Beverage,49.26805410426673,-123.07013411075357,4573,93.14266956160895
1751,N/A,1928,COMMERCIAL DRIVE,Ollie Quinn Canada Inc.,Comparison Goods,49.26731928006961,-123.06929351645528,4572,73.25091079043497
1760,N/A,1983,COMMERCIAL DRIVE,Commercial St Dollar Store,Comparison Goods,49.267066788009394,-123.07011874719156,4572,67.67241592119481
1761,N/A,1997,COMMERCIAL DRIVE,Drive Skate Shop,Comparison Goods,49.267066788009394,-123.07011874719156,4572,67.67241592119481
1765,N/A,2012,COMMERCIAL DRIVE,Bonerattle Music,Comparison Goods,49.2669387634167,-123.0693264044973,4570,49.91431470211126
1766,N/A,2013,COMMERCIAL DRIVE,Best Falafel,Food & Beverage,49.26662990948392,-123.07005740478934,4569,72.5296143946513
1768,N/A,2017,COMMERCIAL DRIVE,Holy Smoke Bangladesh Cuisine,Food & Beverage,49.26662990948392,-123.07005740478934,4569,72.5296143946513
1770,N/A,2021,COMMERCIAL DRIVE,East End Pharmacy,Convenience Goods,49.26662990948392,-123.07005740478934,4569,72.5296143946513
1771,N/A,2052,COMMERCIAL DRIVE,Kokopelli Salon,Service Commercial,49.26680180823002,-123.0693288613743,4570,50.764848365256185
1781,N/A,2082,COMMERCIAL DRIVE,La Pache Pizza,Food & Beverage,49.2661956215638,-123.06934256562121,4568,69.18669652422543
1789,N/A,2105,COMMERCIAL DRIVE,Vacant,Vacant,49.26584846306306,-123.07004860933603,4567,56.46979541829522
1790,N/A,2106,COMMERCIAL DRIVE,Work B.C. - Drive Youth Employment Services,Service Commercial,49.26567713581956,-123.06932550700935,4567,55.183227732312844
1798,N/A,2193,COMMERCIAL DRIVE,Jenny's Nails On The Drive,Service Commercial,49.265353283418335,-123.07004134645396,4566,80.67754249445107
1800,N/A,2205,COMMERCIAL DRIVE,Royal Canadian Legion,Food & Beverage,49.26490011324427,-123.0700932245948,4566,69.20830753308852
1802,N/A,2210,COMMERCIAL DRIVE,Dollar Grocers,Convenience Goods,49.2648015190791,-123.0693321341803,4566,79.5203626793576
1803,N/A,2211,COMMERCIAL DRIVE,Universal Technology,Comparison Goods,49.264764726570675,-123.07009598661378,4566,89.55392867374938
1804,N/A,2223,COMMERCIAL DRIVE,Vacant,Vacant,49.26458290979874,-123.0700994979193,4564,108.43177135449903
1806,N/A,2239,COMMERCIAL DRIVE,Heather Hair Design,Service Commercial,49.26449239702573,-123.0701015400163,4564,92.01243350499615
1807,N/A,2240,COMMERCIAL DRIVE,Pet Pantry,Comparison Goods,49.264509085147566,-123.06933043656784,4564,94.15971373957784
1815,N/A,2279,COMMERCIAL DRIVE,City Avenue Market,Convenience Goods,49.26416080413536,-123.07009561360888,4564,55.78714143693495
1818,N/A,2283,COMMERCIAL DRIVE,Vacant,Vacant,49.26416080413536,-123.07009561360888,4564,55.78714143693495
1821,N/A,2290,COMMERCIAL DRIVE,Jamjar,Food & Beverage,49.264509085147566,-123.06933043656784,4564,94.15971373957784
1825,N/A,2440,COMMERCIAL DRIVE,Megabite Pizza,Food & Beverage,49.262620794075595,-123.06910621718932,4562,113.38580311330651
1833,N/A,2561,COMMERCIAL DRIVE,A & B Dental Clinic,Service Commercial,49.261820479435826,-123.0701767276024,4560,117.75919399736954
1835,N/A,2570,COMMERCIAL DRIVE,McDonald's Restaurants,Food & Beverage,49.26161828096534,-123.06951854673613,4560,66.96439561936454
1841,N/A,2591,COMMERCIAL DRIVE,Maggie's Pharmacy Ltd.,Convenience Goods,49.261820479435826,-123.0701767276024,4560,117.75919399736954
1847,N/A,2621,COMMERCIAL DRIVE,Solo Market,Convenience Goods,49.26101606788667,-123.07007853717597,4560,89.71558930057252
1848,N/A,2627,COMMERCIAL DRIVE,Kyle's Café,Food & Beverage,49.26101606788667,-123.07007853717597,4560,89.71558930057252
1860,N/A,2750,COMMERCIAL DRIVE,ICBC,Service Commercial,49.2602032361682,-123.06938601345895,4558,80.80282997194364
1863,N/A,2777,COMMERCIAL DRIVE,Abraham's Metaphysical Books,Comparison Goods,49.2598207139605,-123.07008496435047,4557,71.99961539542255
1866,N/A,2808,COMMERCIAL DRIVE,Chongqing on Commercial,Food & Beverage,49.25933155881487,-123.06943253064149,4557,73.00618020144744
1878,N/A,1683,E 12TH AV,Café Algarve,Food & Beverage,49.2598320455407,-123.0702961847315,4557,94.66858541279207
1879,N/A,1686,E 12TH AV,Construction Solutions,Service Commercial,49.259293121901564,-123.07030186359738,4557,93.3406818001892
1886,103,1638,E BROADWAY,Royal Oak Clinic,Service Commercial,49.26202526365305,-123.07088219890571,4561,176.7848310499419
1890,N/A,1671,E BROADWAY,Vacant,Vacant,49.26262908622513,-123.07053755694768,4562,133.4716855468311
1893,N/A,1688,E BROADWAY,People Ready,Service Commercial,49.261820479435826,-123.0701767276024,4560,117.75919399736954
1895,N/A,1704,E BROADWAY,CIBC,Service Commercial,49.26200660314097,-123.0694063844758,4561,84.35275130205632
1902,N/A,1666,GRAVELEY ST,Kiaro Cannabis,Convenience Goods,49.26987799767056,-123.07059722951539,4482,149.13992173849195
1904,N/A,1696,VENABLES ST,Vacant,Vacant,49.27639773002668,-123.0698573796987,4585,77.44452050677049
1913,N/A,3433,COMMERCIAL ST,Flourist Milling Inc,Convenience Goods,49.2538829068608,-123.06836269420904,4649,107.23709835404419
1915,N/A,3448,COMMERCIAL ST,The Vancouver Tool Library,Service Commercial,49.25385834540604,-123.06777642891277,4649,95.4265466576533
1926,N/A,3495,COMMERCIAL ST,Vacant UC,Vacant UC,49.25338517734569,-123.06837585309862,4649,208.09443257439938
1931,N/A,3528,COMMERCIAL ST,Vacant,Vacant,49.25316822896463,-123.06756061716048,4674,103.74438061949344
1934,N/A,3550,COMMERCIAL ST,Ivan's Auto Body Ltd,Automotive Goods & Services,49.25296429664894,-123.06761573012936,4674,69.43618536731721
1973,N/A,1915,CORNWALL AV,Esquire Fine Cleaners,Service Commercial,49.272613698506476,-123.1481457281648,1380,62.579174008572146
1974,N/A,1925,CORNWALL AV,Vera's Burger Shack,Food & Beverage,49.272613698506476,-123.1481457281648,1380,62.579174008572146
1976,N/A,1937,CORNWALL AV,Al Basha,Food & Beverage,49.27262160368578,-123.14863446641507,1323,58.81643346337281
1,N/A,3150,MACDONALD ST,I- Dentist Group,Service Commercial,49.25800872770704,-123.16800054960397,819,89.82447923077136
8,N/A,2589,W 16TH AV,Arbutus Jeweller,Service Commercial,49.25780939586261,-123.16459365256796,879,62.01888120851159
11,N/A,2599,W 16TH AV,Act II Boutique,Comparison Goods,49.25780939586261,-123.16459365256796,879,62.01888120851159
12,N/A,2603,W 16TH AV,Fiore Famiglia,Food & Beverage,49.257965366137334,-123.16524938397644,879,95.77186705519516
13,N/A,2607,W 16TH AV,Vacant,Vacant,49.257965366137334,-123.16524938397644,879,95.77186705519516
17,N/A,2785,W 16TH AV,La Glace,Convenience Goods,49.25800872770704,-123.16800054960397,819,89.82447923077136
18,1,2801,W 16TH AV,Subway,Food & Beverage,49.25802392217903,-123.16895316680299,775,114.67170490584316
19,2,2801,W 16TH AV,Jeon Eui Taekwondo,Entertainment and Leisure,49.25802392217903,-123.16895316680299,775,114.67170490584316
33,N/A,111,E 2ND AV,Mountain Equipment Co-Op,Comparison Goods,49.26949471454985,-123.10195244283528,3132,125.1117745701254
37,N/A,1731,MANITOBA ST,Yandoux Patisserie,Food & Beverage,49.26998957780798,-123.10800879070183,2959,199.82933684547194
57,N/A,31,W 2ND AV,Lily of the Valley Floral Design,Convenience Goods,49.269571383146854,-123.10579978278014,2967,128.90298482922313
63,N/A,91,W 2ND AV,Pho Quynh Express,Food & Beverage,49.269571383146854,-123.10579978278014,2967,128.90298482922313
71,N/A,121,W 2ND AV,Cmmn Grnd Movement Ltd,Entertainment and Leisure,49.26959835193818,-123.10727840336108,2967,127.82333525888615
76,N/A,171,W 2ND AV,Infratrainer Canada,Entertainment and Leisure,49.269622257621904,-123.10856882108384,2892,141.84865547100708
78,N/A,179,W 2ND AV,Oakwyn Realty,Service Commercial,49.269622257621904,-123.10856882108384,2892,141.84865547100708
80,N/A,183,W 2ND AV,Tandem Clinic Inc,Service Commercial,49.269622257621904,-123.10856882108384,2892,141.84865547100708
81,N/A,189,W 2ND AV,Olympic Village Veterinary Clinic,Service Commercial,49.269622257621904,-123.10856882108384,2892,141.84865547100708
86,N/A,231,W 2ND AV,Korva World Class Collision Ltd,Automotive Goods & Services,49.26860659161055,-123.11159511215831,2805,72.20421450192515
91,N/A,309,W 2ND AV,Olympic Village Eye Care,Service Commercial,49.26829901397936,-123.11223714355603,2802,107.99767903006078
98,N/A,410,W 2ND AV,De Dutch Pannekoek House,Food & Beverage,49.26709305146482,-123.1132322692058,2749,94.94089322350898
102,N/A,440,W 2ND AV,Bisou Bridal/Stepstone Design,Comparison Goods,49.26709305146482,-123.1132322692058,2749,94.94089322350898
113,200,2083,ALMA ST,A & W Restaurant,Food & Beverage,49.26819526630278,-123.18637769134192,360,136.03175951841774
117,220,2083,ALMA ST,Yuji's From Japan,Food & Beverage,49.26819526630278,-123.18637769134192,360,136.03175951841774
120,230,2083,ALMA ST,Fresh Slice Pizza,Food & Beverage,49.26819526630278,-123.18637769134192,360,136.03175951841774
121,235,2083,ALMA ST,Crossfit Empower,Entertainment and Leisure,49.26819526630278,-123.18637769134192,360,136.03175951841774
122,240,2083,ALMA ST,The Path Yoga Centre,Entertainment and Leisure,49.26819526630278,-123.18637769134192,360,136.03175951841774
126,265,2083,ALMA ST,Alma Dental Centre,Service Commercial,49.26819526630278,-123.18637769134192,360,136.03175951841774
129,280,2083,ALMA ST,Paris Shoe Works,Service Commercial,49.26819526630278,-123.18637769134192,360,136.03175951841774
