Unit,id,civic_number,street_name,name,category,latitude,longitude,junction_id,junction_dst
N/A,4330,1308,KINGSWAY,Solo Market,Convenience Goods,49.250855797592685,-123.07783306568203,4189,12.513667684226254
N/A,4333,1316,KINGSWAY,Kiaro Retail,Convenience Goods,49.250855797592685,-123.07783306568203,4189,12.513667684226254
N/A,4334,1320,KINGSWAY,K C Travel Ltd,Service Commercial,49.25058759752792,-123.07767569566134,4189,34.02927975214163
N/A,4343,1345,KINGSWAY,Dosa Factory Restaurant Ltd,Food & Beverage,49.25100658506257,-123.07699460237492,4190,73.89928035674247
N/A,4347,1355,KINGSWAY,Flow Martial Arts Inc,Entertainment and Leisure,49.25100658506257,-123.07699460237492,4190,73.89928035674247
N/A,4349,1363,KINGSWAY,Sun Bo Kong Vegetarian Rest.,Food & Beverage,49.25100658506257,-123.07699460237492,4190,73.89928035674247
N/A,4352,1375,KINGSWAY,Fibretech Vancouver,Comparison Goods,49.25079833236789,-123.07663027635354,4282,58.13852504070036
N/A,4353,1377,KINGSWAY,Cellstar Wireless Ltd,Service Commercial,49.25067687142651,-123.07642690661537,4282,38.18814904815129
1,4356,1384,KINGSWAY,Kingcrest Jewellers,Comparison Goods,49.25014449824515,-123.07689558191458,4280,59.10138333164301
2,4357,1384,KINGSWAY,Hoang Video Centre,Service Commercial,49.25014449824515,-123.07689558191458,4280,59.10138333164301
N/A,4365,3805,KNIGHT ST,Jeya Brothers,Convenience Goods,49.25054398351285,-123.07634747228727,4282,24.04304765146896
N/A,4368,3911,KNIGHT ST,Knight Street Cafe,Food & Beverage,49.249665099690795,-123.07651315782114,4279,38.79401614309872
N/A,4369,3913,KNIGHT ST,Khan Hoa Deli,Food & Beverage,49.249665099690795,-123.07651315782114,4279,38.79401614309872
N/A,4371,3927,KNIGHT ST,Lily's Florist,Convenience Goods,49.24948453724232,-123.07651913492887,4279,53.757462252021625
N/A,4373,3935,KNIGHT ST,Cedar Cottage Dental,Service Commercial,49.249258743026814,-123.07651584685043,4278,42.528123274969616
N/A,4377,4001,KNIGHT ST,Checkmate Dry Cleaning,Service Commercial,49.24876842842112,-123.07662718963199,4278,43.44863036895805
N/A,4384,1435,CEDAR COTTAGE MEWS,TD Canada Trust,Service Commercial,49.24915227105941,-123.07542553277607,4278,54.099472656711
N/A,4385,1437,CEDAR COTTAGE MEWS,Care Dental Clinic,Service Commercial,49.24915227105941,-123.07542553277607,4278,54.099472656711
N/A,4389,1403,E KING EDWARD AV,Save On Foods,Convenience Goods,49.24915227105941,-123.07542553277607,4278,54.099472656711
103,4396,1435,KINGSWAY,King & Knight Denture Clinic Inc,Service Commercial,49.24994915464818,-123.07503868514924,4334,56.5879924276355
N/A,4398,1437,KINGSWAY,Dohm Jaffer & Jeraj Family Law,Service Commercial,49.24994915464818,-123.07503868514924,4334,56.5879924276355
N/A,4401,1441,KINGSWAY,Cafe Trung Nguyen Ltd,Food & Beverage,49.24986128445382,-123.07469493569417,4334,60.402642347315044
N/A,4405,1451,KINGSWAY,Angel Perfume & Cosmetics,Convenience Goods,49.24978997839412,-123.07449013303402,4334,69.86121158706256
101,4406,1459,KINGSWAY,Lang Van Video & Book Store,Comparison Goods,49.2497182092757,-123.0742578748487,4334,82.51925850006587
N/A,4419,1541,KINGSWAY,Vancouver Veterinary Hospital,Service Commercial,49.24875963927847,-123.07226467645933,4451,36.88637115343876
N/A,4420,1558,KINGSWAY,Enhanced Performance,Entertainment and Leisure,49.248173702971236,-123.07230735754841,4451,29.772537843583162
N/A,4422,1578,KINGSWAY,Song's Hair Design,Service Commercial,49.24800738552461,-123.07192284687326,4463,23.432319458314883
N/A,4424,1590,KINGSWAY,Kings Development Ltd,Service Commercial,49.24790701034941,-123.0717059594428,4463,25.440902161506198
N/A,4428,1625,KINGSWAY,Pho Thai Hoa,Food & Beverage,49.247858694210294,-123.07032019234737,4548,62.1875491915055
N/A,4432,1645,KINGSWAY,Dr Stephen W Liu,Service Commercial,49.247858694210294,-123.07032019234737,4548,62.1875491915055
N/A,4433,1651,KINGSWAY,Kim Thanh Jewellery,Comparison Goods,49.247858694210294,-123.07032019234737,4548,62.1875491915055
N/A,4440,1676,KINGSWAY,Dinas Clinic of Homeopathy,Service Commercial,49.24729790527121,-123.07038999115372,4548,36.20464832060865
N/A,4444,1703,KINGSWAY,Glass Works Refinishing,Comparison Goods,49.2475461524411,-123.06970388560944,4548,24.36837086104986
N/A,4445,1705,KINGSWAY,Auto King Auto Repair,Automotive Goods & Services,49.2475461524411,-123.06970388560944,4548,24.36837086104986
N/A,4452,1722,KINGSWAY,Toubanyoku Wellness Centre,Service Commercial,49.24685682360962,-123.06945153425123,4603,35.56868854384519
N/A,4457,1748,KINGSWAY,Money Mart,Service Commercial,49.24658525847362,-123.06885041632118,4613,27.202863900715204
N/A,4461,1760,KINGSWAY,Kee's Tae Kwon Do Inc,Entertainment and Leisure,49.2464814425977,-123.06862685076547,4613,31.28390256529309
N/A,4467,1818,KINGSWAY,Simply Wellness Medical Inc,Service Commercial,49.245943887172174,-123.06746987703113,4659,52.79771671478169
N/A,4468,1843,KINGSWAY,Kingsway Tire (1987) Ltd,Automotive Goods & Services,49.246513512296715,-123.06756176777837,4659,20.93629305490373
N/A,4470,1872,KINGSWAY,Oak Grove Clinic Ltd,Service Commercial,49.245777927597146,-123.06713211667041,4693,45.932321588298386
N/A,4481,1927,KINGSWAY,Van Beauty Salon,Service Commercial,49.24591512113887,-123.06611815005974,4693,30.91374955700965
N/A,4483,1947,KINGSWAY,Viva Sushi Bar,Food & Beverage,49.24587558380298,-123.06595236903877,4693,40.81263250713107
N/A,4484,1948,KINGSWAY,Philip Wong  Notary Public,Service Commercial,49.245182101513194,-123.06584392142842,4798,51.31547876806319
N/A,4485,1949,KINGSWAY,Green Lettuce Restaurant,Food & Beverage,49.24587558380298,-123.06595236903877,4693,40.81263250713107
N/A,4486,1952,KINGSWAY,Kim Hai Jewelery and Gifts,Comparison Goods,49.245182101513194,-123.06584392142842,4798,51.31547876806319
N/A,4487,1962,KINGSWAY,Thai Hang 2 Vietnamese Rest.,Food & Beverage,49.24510623048641,-123.06567927511315,4798,39.733030689302076
N/A,4489,1992,KINGSWAY,Dominick's Barber Shop,Service Commercial,49.24500705813498,-123.06546514742358,4798,29.144779257710535
N/A,4498,2038,KINGSWAY,Kelly's Hair Studio,Service Commercial,49.24459730911647,-123.06468087928761,4797,69.56760500102622
N/A,4507,2110,KINGSWAY,Ngoc Nga Beauty Salon,Service Commercial,49.24415937675066,-123.06376876217924,4844,35.00069247882214
N/A,4519,2138,KINGSWAY,Mr. Rent a Car,Automotive Goods & Services,49.24379164486786,-123.06300214728769,4844,90.27592887531601
N/A,4523,2145,KINGSWAY,Green Cross Society of Canada,Convenience Goods,49.24431680525909,-123.0625956577966,4875,66.99035109822742
N/A,4529,2162,KINGSWAY,Vimo Wedding,Comparison Goods,49.24364454083249,-123.06269542207136,4938,66.11255340958664
N/A,4532,2178,KINGSWAY,Happy Family Restaurant,Food & Beverage,49.24352763016896,-123.06245218088144,4938,47.90187490167069
N/A,4536,2206,KINGSWAY,T & T Supermarket,Convenience Goods,49.242823965653514,-123.06159516528464,4884,73.66910985978534
N/A,4539,2212,KINGSWAY,Alta Dental,Service Commercial,49.242823965653514,-123.06159516528464,4884,73.66910985978534
N/A,4545,2224,KINGSWAY,Dr Aaron K Lee Inc,Service Commercial,49.242506561541596,-123.06034231470464,5027,83.49865765372279
N/A,4550,2229,KINGSWAY,17 Degrees Bubble Tea,Food & Beverage,49.24300999906485,-123.05981263810251,5054,88.27976835849408
N/A,4551,2230,KINGSWAY,Vancouver Bijou Beaute Boutique,Service Commercial,49.242506561541596,-123.06034231470464,5027,83.49865765372279
N/A,4554,2233,KINGSWAY,Synergy Health Center,Service Commercial,49.24300999906485,-123.05981263810251,5054,88.27976835849408
N/A,4555,2234,KINGSWAY,Eye Level Learning Centre,Service Commercial,49.242506561541596,-123.06034231470464,5027,83.49865765372279
N/A,4561,2248,KINGSWAY,Ngoc Vinh Jewllery Repair,Comparison Goods,49.242506561541596,-123.06034231470464,5027,83.49865765372279
N/A,4562,2249,KINGSWAY,Dentist on Kingsway,Service Commercial,49.24300999906485,-123.05981263810251,5054,88.27976835849408
N/A,4569,2259,KINGSWAY,Hair Idol Salon,Service Commercial,49.24273167847344,-123.05923625226632,5054,43.2531670003369
N/A,4572,2263,KINGSWAY,Phoenix Massage Centre,Service Commercial,49.24273167847344,-123.05923625226632,5054,43.2531670003369
N/A,4573,2267,KINGSWAY,Budzilla Lounge,Convenience Goods,49.24273167847344,-123.05923625226632,5054,43.2531670003369
N/A,4574,2269,KINGSWAY,Ananda Bhavan Indian Rest.,Food & Beverage,49.24273167847344,-123.05923625226632,5054,43.2531670003369
N/A,4578,2277,KINGSWAY,Kingsway Petro Canada,Automotive Goods & Services,49.2424221884948,-123.05855663058468,5054,43.32618975357036
N/A,4583,4038,KNIGHT ST,Gold Key Insurance Services,Service Commercial,49.24915227105941,-123.07542553277607,4278,54.099472656711
N/A,4584,4095,PERRY ST,Famous Foods,Convenience Goods,49.248654421181975,-123.07203712225827,4451,27.330698573193065
N/A,4592,500,KINGSWAY,Maligaya Travel,Service Commercial,49.257703223838924,-123.09353800360338,3578,35.841112691576946
N/A,4596,526,KINGSWAY,Darla Moore Interior design (office),Service Commercial,49.257703223838924,-123.09353800360338,3578,35.841112691576946
N/A,4597,530,KINGSWAY,Yung Chung Acupuncture Clinic,Service Commercial,49.257703223838924,-123.09353800360338,3578,35.841112691576946
N/A,4600,552,KINGSWAY,Harmony T C M & Acupuncture Clinic Inc,Service Commercial,49.257703223838924,-123.09353800360338,3578,35.841112691576946
N/A,4601,556,KINGSWAY,Tad Deg Holdings Ltd,Service Commercial,49.257703223838924,-123.09353800360338,3578,35.841112691576946
N/A,4611,654,KINGSWAY,Champion Lawnmower Sales And Service,Comparison Goods,49.256779162128886,-123.09069529670866,3652,50.50400288840543
N/A,4615,670,KINGSWAY,Yat Ming Seafood,Convenience Goods,49.25666375417188,-123.09048220681714,3697,47.01557894758649
N/A,4621,4993,DUCHESS ST,Medicare Medical Clinic,Service Commercial,49.239772504022824,-123.05270788244309,5386,51.078489557046666
N/A,4624,2310,KINGSWAY,The Eldorado Liquor Store,Convenience Goods,49.241252019835756,-123.05759870032742,5094,79.17542260452487
N/A,4625,2312,KINGSWAY,Subway,Food & Beverage,49.241252019835756,-123.05759870032742,5094,79.17542260452487
N/A,4627,2330,KINGSWAY,Shoppers Drug Mart #2289,Convenience Goods,49.241252019835756,-123.05759870032742,5094,79.17542260452487
N/A,4629,2386,KINGSWAY,East Vancouver Massage,Service Commercial,49.24090110390686,-123.05684124501063,5245,130.68728289113352
N/A,4634,2479,KINGSWAY,Camphora Engineering,Service Commercial,49.24075197918234,-123.05492365846494,5336,46.01049238237641
N/A,4637,2491,KINGSWAY,Bargate Services Ltd,Service Commercial,49.24075197918234,-123.05492365846494,5336,46.01049238237641
N/A,4638,2495,KINGSWAY,Fully Homes Clarendon Heights,Service Commercial,49.24075197918234,-123.05492365846494,5336,46.01049238237641
N/A,4640,2503,KINGSWAY,Grand Ballet of Vancouver,Service Commercial,49.24045300588121,-123.05420054137373,5331,33.15323527786427
N/A,4646,2524,KINGSWAY,Afra Hair Designs,Service Commercial,49.23961397368503,-123.05390869854811,5345,36.680263240805346
N/A,4647,2525,KINGSWAY,Chef Hyve,Food & Beverage,49.240168879163626,-123.05362688400399,5356,33.576578287406925
N/A,4648,2528,KINGSWAY,I & I Jamaican Restaurant Ltd,Food & Beverage,49.23961397368503,-123.05390869854811,5345,36.680263240805346
N/A,4650,2532,KINGSWAY,Yue Ting Seafood Restaurant,Food & Beverage,49.239509198358704,-123.05368386493244,5345,56.46318750762069
N/A,4651,2537,KINGSWAY,Jack's Chinese Herbs,Convenience Goods,49.239998867006605,-123.0532190420315,5356,57.715105099968916
N/A,4654,2541,KINGSWAY,BC Centre on Substance Abuse,Service Commercial,49.239998867006605,-123.0532190420315,5356,57.715105099968916
N/A,4656,2543,KINGSWAY,T&S Clinic,Service Commercial,49.239998867006605,-123.0532190420315,5356,57.715105099968916
N/A,4660,2558,KINGSWAY,Big M Fast Print Co,Service Commercial,49.239194782749415,-123.05300879820443,5371,35.6073857991538
N/A,4671,2593,KINGSWAY,Play Music inc,Comparison Goods,49.239772504022824,-123.05270788244309,5386,51.078489557046666
N/A,4673,2603,KINGSWAY,Valkyrie Martial Arts Inc,Entertainment and Leisure,49.23944599433229,-123.05216177714559,5386,31.296049519449458
N/A,4674,2607,KINGSWAY,Shipex Courier,Service Commercial,49.23944599433229,-123.05216177714559,5386,31.296049519449458
N/A,4676,2615,KINGSWAY,Joy's Acupuncture & Massage,Service Commercial,49.23944599433229,-123.05216177714559,5386,31.296049519449458
N/A,4677,2621,KINGSWAY,BTEK Computer,Comparison Goods,49.23944599433229,-123.05216177714559,5386,31.296049519449458
N/A,4685,2659,KINGSWAY,Happy Life Health Centre,Service Commercial,49.23891131686601,-123.05099580649741,5462,41.48266016969162
N/A,4687,2675,KINGSWAY,Xing Fu Tang Bubble Tea,Food & Beverage,49.2386519352458,-123.05041624841024,5481,42.137100457303795
N/A,4688,2677,KINGSWAY,Banh & Associates Immigration,Service Commercial,49.2386519352458,-123.05041624841024,5481,42.137100457303795
N/A,4692,2700,KINGSWAY,Optim Pacific Realty,Service Commercial,49.23786699118031,-123.05008581873582,5481,48.56051514843729
N/A,4696,2719,KINGSWAY,Next Generation Education Ctr,Service Commercial,49.2386519352458,-123.05041624841024,5481,42.137100457303795
N/A,4697,2725,KINGSWAY,Wilf’s Transmission,Automotive Goods & Services,49.23840096663779,-123.04985549792836,5481,34.970152533257455
N/A,4703,2760,KINGSWAY,Great Two Supermarket Ltd,Convenience Goods,49.23765451881428,-123.049746918883,5555,63.325397974436406
N/A,4706,2780,KINGSWAY,McKim Wonton Mein Saga,Food & Beverage,49.23707470931171,-123.0483040923522,5580,50.41933651948531
101,4711,2806,KINGSWAY,Remax City Realty,Service Commercial,49.23649610264667,-123.0471832858865,5632,44.42714448189702
N/A,4715,2918,KINGSWAY,Metro On The Run,Automotive Goods & Services,49.236098914103906,-123.04566974022708,5675,25.516022382746588
N/A,4717,2939,KINGSWAY,Baby Go Round,Comparison Goods,49.23638341344434,-123.04429188794677,5713,30.055206700327627
N/A,4718,2940,KINGSWAY,Dairy Queen,Food & Beverage,49.23591312466283,-123.04493983694766,5692,35.538288921741106
N/A,4727,2965,KINGSWAY,Kevin Blakely Law Office,Service Commercial,49.23628711957484,-123.04324418656896,5713,77.36633374035914
N/A,4734,1930,ARBUTUS ST,Celsia Florist,Convenience Goods,49.2683936073284,-123.15256608296932,1201,32.684347623029296
N/A,4744,1701,W 4TH AV,Kitakar,Service Commercial,49.26824434098465,-123.1434614816881,1540,35.294105747074376
N/A,4751,1723,W 4TH AV,The Boardroom,Comparison Goods,49.26825028099791,-123.14382793200119,1540,54.30669151525582
N/A,4753,1731,W 4TH AV,Rowand's Reef Scuba Shop,Comparison Goods,49.26825556630367,-123.1439848762401,1540,64.27061977912109
N/A,4754,1733,W 4TH AV,Flaman Fitness,Comparison Goods,49.26825556630367,-123.1439848762401,1540,64.27061977912109
N/A,4755,1744,W 4TH AV,TR Trades,Service Commercial,49.267741215020095,-123.14416040992249,1540,73.29678113803296
N/A,4762,1766,W 4TH AV,Comor,Comparison Goods,49.267750528232895,-123.14478948911542,1456,68.00785924455246
N/A,4771,1822,W 4TH AV,Ajiya Sushi,Food & Beverage,49.26777223808511,-123.1462167208162,1456,50.76644577244085
N/A,4782,1854,W 4TH AV,Siema Kitchens and Bath,Comparison Goods,49.26778062341676,-123.14673965447348,1456,84.82988256293018
N/A,4786,1859,W 4TH AV,Best  Falafel,Food & Beverage,49.268303463572,-123.1470337019448,1373,72.37684053120626
N/A,4787,1864,W 4TH AV,The Pie Hole,Convenience Goods,49.26778845957255,-123.14705345415557,1373,71.24629176072405
N/A,4789,1873,W 4TH AV,Romer's Burger Bar,Food & Beverage,49.26830672677099,-123.14724299068445,1373,58.88923290305752
N/A,4791,1885,W 4TH AV,Mark's Work Wearhouse,Comparison Goods,49.268312369091504,-123.14760916886505,1373,38.4685691106898
103,4802,1926,W 4TH AV,Core Community Pilates,Entertainment and Leisure,49.26781738706724,-123.14879536461025,1373,66.40283169696907
104,4803,1926,W 4TH AV,Adrenaline,Service Commercial,49.26781738706724,-123.14879536461025,1373,66.40283169696907
N/A,4805,1927,W 4TH AV,Freshii Kitsilano,Food & Beverage,49.26832318366115,-123.14851357919163,1373,51.0010476699943
N/A,4819,1962,W 4TH AV,In Again Consignment,Comparison Goods,49.26782664695123,-123.14952890256532,1287,66.25950988560501
109,4823,1965,W 4TH AV,Niche Eyewear,Comparison Goods,49.26834530814272,-123.14982217674493,1287,47.886074793603946
N/A,4824,1966,W 4TH AV,Jitters Café,Food & Beverage,49.26782664695123,-123.14952890256532,1287,66.25950988560501
N/A,4825,1968,W 4TH AV,Blundstones Australian Boot Co.,Comparison Goods,49.26782664695123,-123.14952890256532,1287,66.25950988560501
N/A,4826,1972,W 4TH AV,Zulu Records,Comparison Goods,49.26782836342333,-123.14963367684895,1287,59.42179065106169
N/A,4829,1986,W 4TH AV,Two Hearts Clothing,Comparison Goods,49.267833500568585,-123.14994800520506,1287,40.58114737280839
N/A,4833,1999,W 4TH AV,Las Margaritas,Food & Beverage,49.26835332756019,-123.15013594944358,1287,33.4458938522433
N/A,4834,2002,W 4TH AV,La Ruota,Food & Beverage,49.267848015086564,-123.1506486164301,1287,34.27707651081032
N/A,4835,2003,W 4TH AV,Century Cabinets and Countertops,Comparison Goods,49.26836067219452,-123.1506811153205,1287,38.7545564734001
N/A,4836,2004,W 4TH AV,Cixi Wonton,Food & Beverage,49.267848015086564,-123.1506486164301,1287,34.27707651081032
N/A,4837,2005,W 4TH AV,Spank,Comparison Goods,49.26836067219452,-123.1506811153205,1287,38.7545564734001
N/A,4838,2006,W 4TH AV,Indian Oven,Food & Beverage,49.267848015086564,-123.1506486164301,1287,34.27707651081032
N/A,4840,2015,W 4TH AV,Country Beads,Comparison Goods,49.268364008604486,-123.15089058759214,1287,49.85230807314166
N/A,4844,2028,W 4TH AV,Halsa Spa,Service Commercial,49.267856974969646,-123.15122445964259,1287,68.39137031056529
N/A,4848,2039,W 4TH AV,Myodetox Kitsilano,Service Commercial,49.26837072568214,-123.15130921070121,1287,76.39247827063424
N/A,4851,2048,W 4TH AV,Ayoub's Dried Fruit and Nuts,Convenience Goods,49.26786092014016,-123.1516432157183,1201,85.57191447349364
N/A,4853,2059,W 4TH AV,Sushi Nova,Food & Beverage,49.26838020070315,-123.15172803757501,1201,79.42278421585664
N/A,4862,2077,W 4TH AV,Vacant UC,Vacant UC,49.26838222945943,-123.15204255392506,1201,58.77914604574057
N/A,4872,2100,W 4TH AV,Ray Rickburn,Comparison Goods,49.26788689685551,-123.1531752457209,1201,40.653883845946744
N/A,4879,2127,W 4TH AV,Flight Centre,Service Commercial,49.2684039654903,-123.15346999000222,1201,60.684185592452096
N/A,4881,2131,W 4TH AV,Zennkai Salon,Service Commercial,49.26840528432948,-123.15357481664839,1201,67.40487076171664
N/A,4892,2153,W 4TH AV,Jam Café,Food & Beverage,49.268412093158,-123.1539935672272,1134,86.29756696757849
N/A,4907,2196,W 4TH AV,Purdy's Chocolates,Convenience Goods,49.26791224214677,-123.15495455445742,1134,30.35322172447733
N/A,4909,2199,W 4TH AV,Urban Outfitters,Comparison Goods,49.26842620153225,-123.15488302039304,1134,33.94776847154147
N/A,4923,2232,W 4TH AV,The Co-operators,Service Commercial,49.26792962849344,-123.15606835350249,1134,73.53876592461806
N/A,4928,2248,W 4TH AV,Lush,Convenience Goods,49.2679364724271,-123.15633023312218,1070,89.10231257288012
N/A,4939,2285,W 4TH AV,Whole Foods,Convenience Goods,49.268448900455994,-123.15631081395352,1070,89.8992394005574
N/A,4944,2315,W 4TH AV,Safeway,Convenience Goods,49.268707334243004,-123.15850634557403,1071,86.88207073639212
N/A,4945,2320,W 4TH AV,Cob's Bread,Convenience Goods,49.26796254164516,-123.15812413194199,1070,53.07741405960398
N/A,4959,2383,W 4TH AV,Kerrisdale Cleaners,Service Commercial,49.26849897619776,-123.15944480378516,1007,41.82643414216694
N/A,4960,2385,W 4TH AV,Accord Dental Clinic,Service Commercial,49.26849897619776,-123.15944480378516,1007,41.82643414216694
N/A,4961,2387,W 4TH AV,Kitsilano Barbers,Service Commercial,49.26849897619776,-123.15944480378516,1007,41.82643414216694
N/A,4964,2391,W 4TH AV,McDonalds,Food & Beverage,49.26849897619776,-123.15944480378516,1007,41.82643414216694
N/A,4966,2395,W 4TH AV,Royal Bank,Service Commercial,49.26849897619776,-123.15944480378516,1007,41.82643414216694
N/A,4967,2396,W 4TH AV,Tuesday's Dry Cleaning,Service Commercial,49.2679890505241,-123.15964174951586,1007,31.85376158506854
N/A,4970,3511,MAIN ST,Welk's Discount Store,Comparison Goods,49.25347874687468,-123.10123904562342,3232,35.969310187632416
N/A,4978,3570,MAIN ST,Fig,Service Commercial,49.25323558162551,-123.1004311495624,3229,44.27179882776356
N/A,4982,3585,MAIN ST,Bailey Nelson,Service Commercial,49.25289111993114,-123.10126330169963,3229,28.311839991879705
N/A,4984,3603,MAIN ST,Be Fresh Organics,Convenience Goods,49.25248407481292,-123.10128027950697,3228,36.05102210797677
N/A,4985,3604,MAIN ST,Sellution Consignment,Comparison Goods,49.25281097951462,-123.10055287446151,3228,28.647909984469155
N/A,4986,3610,MAIN ST,Chef Claire,Convenience Goods,49.25281097951462,-123.10055287446151,3228,28.647909984469155
N/A,4987,3612,MAIN ST,Vancouver Special Art,Comparison Goods,49.25264388852634,-123.10055933716123,3228,26.05662331589843
N/A,4989,3620,MAIN ST,Migration,Comparison Goods,49.25245232410354,-123.10057937757344,3228,36.35737227713653
N/A,4991,3623,MAIN ST,Paper Cone Desserts,Convenience Goods,49.25248407481292,-123.10128027950697,3228,36.05102210797677
N/A,4994,3634,MAIN ST,Nouvelle Nouvelle,Comparison Goods,49.252226129214044,-123.1006579932712,3226,25.91452773420157
N/A,4997,3649,MAIN ST,Exposure,Comparison Goods,49.252303045263055,-123.1012861862689,3226,36.39987941078216
N/A,4999,3671,MAIN ST,Woo To See You,Comparison Goods,49.25212201929203,-123.10129210811155,3226,26.95160730779619
N/A,5012,3729,MAIN ST,New World Optical,Comparison Goods,49.25148874162516,-123.10131511935282,3225,43.58027867520546
N/A,5018,3755,MAIN ST,Bob Likes Thai Food,Food & Beverage,49.251341335282355,-123.10132001325157,3224,32.63164637783503
N/A,5024,3809,MAIN ST,Crisis Pregnancy Centre,Service Commercial,49.2508583688316,-123.10133461000206,3222,28.140874307819967
2,5030,3851,MAIN ST,Trim Haior Salon,Service Commercial,49.25060921693749,-123.10134523851282,3222,45.480722931849
N/A,5032,3868,MAIN ST,Novo Furniture,Comparison Goods,49.2505222583765,-123.10060513713061,3220,41.65775133528658
N/A,5044,3950,MAIN ST,Old Bird,Food & Beverage,49.24984357391878,-123.10060823206338,3218,47.6773632874193
N/A,5046,3957,MAIN ST,On The Fringe Hair Design,Service Commercial,49.24981795960555,-123.10140197326804,3218,45.40522313330386
N/A,5048,3967,MAIN ST,Brow Beauty Lab,Service Commercial,49.24981795960555,-123.10140197326804,3218,45.40522313330386
N/A,5049,3969,MAIN ST,Sky World Optical,Comparison Goods,49.24981795960555,-123.10140197326804,3218,45.40522313330386
N/A,5056,4045,MAIN ST,Tony Lau Insurance Agency,Service Commercial,49.249259671944806,-123.10143345152864,3217,32.49236343340416
N/A,5057,4050,MAIN ST,Crown Dental Centre,Service Commercial,49.24907419131712,-123.10059695134547,3217,43.01783449657002
N/A,5059,4069,MAIN ST,Canadian Coin Laundry,Service Commercial,49.249259671944806,-123.10143345152864,3217,32.49236343340416
N/A,5060,4071,MAIN ST,Solly's Up Main,Food & Beverage,49.249259671944806,-123.10143345152864,3217,32.49236343340416
N/A,5063,4095,MAIN ST,Royal Bank,Service Commercial,49.24896733077382,-123.10145376300714,3216,38.09929550714987
N/A,5064,4101,MAIN ST,Trendybuck's Trading,Comparison Goods,49.248578603524734,-123.10146528893142,3216,38.755215729774896
N/A,5066,4110,MAIN ST,Windsor Packing Co.,Convenience Goods,49.248570146260356,-123.10068071544325,3216,33.46841612455895
N/A,5069,4124,MAIN ST,Aperture Coffee Bar,Food & Beverage,49.24843318645152,-123.10068925417029,3216,44.80748128302771
N/A,5076,4158,MAIN ST,Isabelle Dunlop Clothing,Comparison Goods,49.24809080203494,-123.10071079523992,3213,29.906076319086743
N/A,5086,4196,MAIN ST,Studio Health,Service Commercial,49.247725199960385,-123.10073341822708,3250,25.186530312424864
N/A,5087,4198,MAIN ST,Blenz,Food & Beverage,49.247725199960385,-123.10073341822708,3250,25.186530312424864
N/A,5088,4205,MAIN ST,Vancity,Service Commercial,49.247607381782736,-123.10150574487366,3211,27.78892881802184
N/A,5090,4213,MAIN ST,Mia Melon,Comparison Goods,49.247607381782736,-123.10150574487366,3211,27.78892881802184
N/A,5093,4219,MAIN ST,Wallace,Comparison Goods,49.247607381782736,-123.10150574487366,3211,27.78892881802184
N/A,5098,4260,MAIN ST,Main Street Chiropractor,Service Commercial,49.246967088658224,-123.10080505108228,3209,37.952158754354556
N/A,5099,4262,MAIN ST,Beaute,Service Commercial,49.246967088658224,-123.10080505108228,3209,37.952158754354556
N/A,5102,4273,MAIN ST,Star Kids,Service Commercial,49.247470755755344,-123.10151412108138,3211,30.64160797652608
N/A,5108,4295,MAIN ST,Continental Coffee,Food & Beverage,49.24733402250716,-123.10152269488114,3209,29.456560209911796
N/A,5113,4307,MAIN ST,Cell Universe,Service Commercial,49.247094103816096,-123.10156326507638,3209,32.65733363581578
N/A,5114,4316,MAIN ST,Simply Delicious Restaurant,Food & Beverage,49.24651928761551,-123.10082818287334,3207,67.38501111747686
N/A,5120,4340,MAIN ST,Carson Books,Comparison Goods,49.246211871960156,-123.10084155638343,3207,38.568305513620274
N/A,5122,4346,MAIN ST,Ogenki Sushi,Food & Beverage,49.246211871960156,-123.10084155638343,3207,38.568305513620274
N/A,5127,4362,MAIN ST,The Shameful Tiki Room,Food & Beverage,49.24612135147794,-123.10084528100451,3207,32.17240544981397
N/A,5129,4366,MAIN ST,1910 Home Boutique,Comparison Goods,49.24604196796908,-123.10084903241588,3207,28.341598819869144
N/A,5135,4387,MAIN ST,Plain Jane Skinbar,Service Commercial,49.24629968351168,-123.1016063134239,3207,45.87177393029918
N/A,5136,4388,MAIN ST,Psychic Palm Reader,Entertainment and Leisure,49.24590433364182,-123.10083364392631,3207,29.300950922828154
N/A,5140,4399,MAIN ST,Vacant UC,Vacant UC,49.24611887624611,-123.10161390873843,3207,32.7178190862281
N/A,5141,4401,MAIN ST,Dream Sushi,Food & Beverage,49.24584776708208,-123.10163745869596,3205,29.53154299762363
N/A,5142,4405,MAIN ST,Main Nail Studio,Service Commercial,49.24584776708208,-123.10163745869596,3205,29.53154299762363
N/A,5147,4428,MAIN ST,West Coast Kids,Comparison Goods,49.24524190039119,-123.10085933029929,3248,55.42412452401797
N/A,5150,4444,MAIN ST,Chaise Lounge,Food & Beverage,49.2451045702453,-123.10086539685871,3248,69.83815844541645
N/A,5151,4445,MAIN ST,McDonalds,Food & Beverage,49.245182544783695,-123.10166659503965,3204,66.25972803026481
N/A,5153,4458,MAIN ST,Three Bags Full,Comparison Goods,49.2448106701823,-123.10087839061586,3203,48.105535116693346
N/A,5154,4460,MAIN ST,Angie Hair Design,Service Commercial,49.2448106701823,-123.10087839061586,3203,48.105535116693346
